Name,Value,Year,Type,Gender
Jamie,1351.0,2021,Rank,Girl
Jamila,1102.0,2021,Rank,Girl
Jana,654.0,2021,Rank,Girl
Jane,2341.0,2021,Rank,Girl
Janelle,1224.0,2021,Rank,Girl
Janet,4634.0,2021,Rank,Girl
Janice,3961.0,2021,Rank,Girl
Jannah,640.0,2021,Rank,Girl
Jannat,346.0,2021,Rank,Girl
Jasleen,1505.0,2021,Rank,Girl
Jasmin,801.0,2021,Rank,Girl
Jasmina,1628.0,2021,Rank,Girl
Jasmine,92.0,2021,Rank,Girl
Javeria,3192.0,2021,Rank,Girl
Jaya,1224.0,2021,Rank,Girl
Jaycee,3192.0,2021,Rank,Girl
Jayda,1692.0,2021,Rank,Girl
Jazmin,1962.0,2021,Rank,Girl
Jazmine,1628.0,2021,Rank,Girl
Jazmyn,3961.0,2021,Rank,Girl
Jean,2341.0,2021,Rank,Girl
Jemima,371.0,2021,Rank,Girl
Jemimah,1866.0,2021,Rank,Girl
Jemma,4634.0,2021,Rank,Girl
Jena,3192.0,2021,Rank,Girl
Jenna,1039.0,2021,Rank,Girl
Jennifer,469.0,2021,Rank,Girl
Jenny,2499.0,2021,Rank,Girl
Jess,4634.0,2021,Rank,Girl
Jesse,2073.0,2021,Rank,Girl
Jessica,49.0,2021,Rank,Girl
Jessie,314.0,2021,Rank,Girl
Jessika,4634.0,2021,Rank,Girl
Joan,1692.0,2021,Rank,Girl
Joana,2711.0,2021,Rank,Girl
Joanna,603.0,2021,Rank,Girl
Joanne,1692.0,2021,Rank,Girl
Jocelyn,1069.0,2021,Rank,Girl
Jodie,2711.0,2021,Rank,Girl
Joelle,1785.0,2021,Rank,Girl
Johanna,1351.0,2021,Rank,Girl
Jolene,2341.0,2021,Rank,Girl
Jolie,1311.0,2021,Rank,Girl
Joni,567.0,2021,Rank,Girl
Jorja,1866.0,2021,Rank,Girl
Josephine,272.0,2021,Rank,Girl
Josie,293.0,2021,Rank,Girl
Joy,506.0,2021,Rank,Girl
Joyce,1785.0,2021,Rank,Girl
Jude,2073.0,2021,Rank,Girl
Judith,1962.0,2021,Rank,Girl
Julia,138.0,2021,Rank,Girl
Juliana,1962.0,2021,Rank,Girl
Julie,2499.0,2021,Rank,Girl
Juliet,640.0,2021,Rank,Girl
Juliette,901.0,2021,Rank,Girl
Kacey,1402.0,2021,Rank,Girl
Kacie,1866.0,2021,Rank,Girl
Kadie,2499.0,2021,Rank,Girl
Kady,2499.0,2021,Rank,Girl
Kaia,363.0,2021,Rank,Girl
Kaila,2073.0,2021,Rank,Girl
Kainat,3192.0,2021,Rank,Girl
Kaitlin,2942.0,2021,Rank,Girl
Kaitlyn,957.0,2021,Rank,Girl
Kali,1128.0,2021,Rank,Girl
Kallie,1161.0,2021,Rank,Girl
Kamilah,3519.0,2021,Rank,Girl
Kara,588.0,2021,Rank,Girl
Karen,3192.0,2021,Rank,Girl
Karina,654.0,2021,Rank,Girl
Karis,2201.0,2021,Rank,Girl
Karla,2341.0,2021,Rank,Girl
Kasey,2711.0,2021,Rank,Girl
Kasia,2711.0,2021,Rank,Girl
Katarina,2499.0,2021,Rank,Girl
Kate,734.0,2021,Rank,Girl
Katelyn,2073.0,2021,Rank,Girl
Katerina,1311.0,2021,Rank,Girl
Katherine,478.0,2021,Rank,Girl
Kathleen,983.0,2021,Rank,Girl
Kathryn,1351.0,2021,Rank,Girl
Katia,4634.0,2021,Rank,Girl
Katie,324.0,2021,Rank,Girl
Katrina,1785.0,2021,Rank,Girl
Katy,2499.0,2021,Rank,Girl
Kaya,594.0,2021,Rank,Girl
Kayla,365.0,2021,Rank,Girl
Kaylah,4634.0,2021,Rank,Girl
Kaylee,1311.0,2021,Rank,Girl
Kayleigh,1628.0,2021,Rank,Girl
Kayley,3519.0,2021,Rank,Girl
Keeley,2711.0,2021,Rank,Girl
Keira,324.0,2021,Rank,Girl
Keisha,2711.0,2021,Rank,Girl
Kelly,1505.0,2021,Rank,Girl
Kelsey,1402.0,2021,Rank,Girl
Kelsie,2341.0,2021,Rank,Girl
Kendal,1962.0,2021,Rank,Girl
Kendall,840.0,2021,Rank,Girl
Kendra,1785.0,2021,Rank,Girl
Kennedy,1311.0,2021,Rank,Girl
Kenya,2711.0,2021,Rank,Girl
Kenza,983.0,2021,Rank,Girl
Kenzie,1454.0,2021,Rank,Girl
Keren,2711.0,2021,Rank,Girl
Kezia,1962.0,2021,Rank,Girl
Keziah,918.0,2021,Rank,Girl
Khadeeja,2499.0,2021,Rank,Girl
Khadeejah,1069.0,2021,Rank,Girl
Khadija,193.0,2021,Rank,Girl
Khadijah,250.0,2021,Rank,Girl
Khloe,1102.0,2021,Rank,Girl
Kiana,603.0,2021,Rank,Girl
Kianna,2201.0,2021,Rank,Girl
Kiara,235.0,2021,Rank,Girl
Kiera,734.0,2021,Rank,Girl
Kim,3192.0,2021,Rank,Girl
Kimberley,1311.0,2021,Rank,Girl
Kimberly,1569.0,2021,Rank,Girl
Kimran,3192.0,2021,Rank,Girl
Kinza,840.0,2021,Rank,Girl
Kira,483.0,2021,Rank,Girl
Kiran,2942.0,2021,Rank,Girl
Kirsty,3519.0,2021,Rank,Girl
Kitty,699.0,2021,Rank,Girl
Kiya,2499.0,2021,Rank,Girl
Kizzy,4634.0,2021,Rank,Girl
Klara,383.0,2021,Rank,Girl
Klaudia,1692.0,2021,Rank,Girl
Kourtney,5581.0,2021,Rank,Girl
Kristen,4634.0,2021,Rank,Girl
Kristina,1692.0,2021,Rank,Girl
Krystal,2499.0,2021,Rank,Girl
Kya,3519.0,2021,Rank,Girl
Kyah,5581.0,2021,Rank,Girl
Kyla,625.0,2021,Rank,Girl
Kylie,1039.0,2021,Rank,Girl
Kyra,404.0,2021,Rank,Girl
Kyrah,2073.0,2021,Rank,Girl
Lacey,314.0,2021,Rank,Girl
Lacie,1039.0,2021,Rank,Girl
Lacy,2942.0,2021,Rank,Girl
Laila,303.0,2021,Rank,Girl
Lakshmi,3519.0,2021,Rank,Girl
Lana,227.0,2021,Rank,Girl
Lani,1505.0,2021,Rank,Girl
Lara,98.0,2021,Rank,Girl
Laraib,2942.0,2021,Rank,Girl
Larissa,1351.0,2021,Rank,Girl
Larna,1785.0,2021,Rank,Girl
Latifa,2201.0,2021,Rank,Girl
Latifah,3192.0,2021,Rank,Girl
Laura,180.0,2021,Rank,Girl
Laurel,1785.0,2021,Rank,Girl
Lauren,567.0,2021,Rank,Girl
Laurie,1161.0,2021,Rank,Girl
Lavinia,747.0,2021,Rank,Girl
Layla,53.0,2021,Rank,Girl
Lea,567.0,2021,Rank,Girl
Leah,150.0,2021,Rank,Girl
Leanna,1505.0,2021,Rank,Girl
Leanne,1962.0,2021,Rank,Girl
Leela,840.0,2021,Rank,Girl
Leena,576.0,2021,Rank,Girl
Leia,407.0,2021,Rank,Girl
Leigh,5581.0,2021,Rank,Girl
Leila,231.0,2021,Rank,Girl
Leilani,674.0,2021,Rank,Girl
Lena,218.0,2021,Rank,Girl
Leona,788.0,2021,Rank,Girl
Leoni,5581.0,2021,Rank,Girl
Leonie,767.0,2021,Rank,Girl
Leticia,1866.0,2021,Rank,Girl
Lexie,438.0,2021,Rank,Girl
Leyla,443.0,2021,Rank,Girl
Lia,383.0,2021,Rank,Girl
Liana,483.0,2021,Rank,Girl
Lianna,2341.0,2021,Rank,Girl
Libbie,2942.0,2021,Rank,Girl
Libby,328.0,2021,Rank,Girl
Liberty,616.0,2021,Rank,Girl
Lidia,1402.0,2021,Rank,Girl
Lila,237.0,2021,Rank,Girl
Lili,674.0,2021,Rank,Girl
Lilia,449.0,2021,Rank,Girl
Lilian,616.0,2021,Rank,Girl
Liliana,208.0,2021,Rank,Girl
Lilith,555.0,2021,Rank,Girl
Lilli,3192.0,2021,Rank,Girl
Lillian,373.0,2021,Rank,Girl
Lillie,197.0,2021,Rank,Girl
Lilly,96.0,2021,Rank,Girl
Lily,7.0,2021,Rank,Girl
Lily-Ann,1505.0,2021,Rank,Girl
Lily-Mae,529.0,2021,Rank,Girl
Lily-May,801.0,2021,Rank,Girl
Lily-Rose,382.0,2021,Rank,Girl
Lina,365.0,2021,Rank,Girl
Linda,1351.0,2021,Rank,Girl
Lisa,755.0,2021,Rank,Girl
Lisa-Marie,3192.0,2021,Rank,Girl
Livia,388.0,2021,Rank,Girl
Liza,1692.0,2021,Rank,Girl
Lizzie,1962.0,2021,Rank,Girl
Logan,2499.0,2021,Rank,Girl
Lois,297.0,2021,Rank,Girl
Lola,64.0,2021,Rank,Girl
Loren,3519.0,2021,Rank,Girl
Lorena,901.0,2021,Rank,Girl
Loretta,1351.0,2021,Rank,Girl
Lori,1628.0,2021,Rank,Girl
Lorna,1505.0,2021,Rank,Girl
Lorraine,4634.0,2021,Rank,Girl
Lotte,4634.0,2021,Rank,Girl
Lottie,51.0,2021,Rank,Girl
Louisa,588.0,2021,Rank,Girl
Louise,709.0,2021,Rank,Girl
Lowenna,1069.0,2021,Rank,Girl
Lowri,860.0,2021,Rank,Girl
Luca,3192.0,2021,Rank,Girl
Lucia,224.0,2021,Rank,Girl
Luciana,1286.0,2021,Rank,Girl
Lucie,407.0,2021,Rank,Girl
Lucille,1866.0,2021,Rank,Girl
Lucinda,2073.0,2021,Rank,Girl
Lucy,85.0,2021,Rank,Girl
Luisa,801.0,2021,Rank,Girl
Lulu,1102.0,2021,Rank,Girl
Lydia,140.0,2021,Rank,Girl
Maame,2499.0,2021,Rank,Girl
Maariya,3961.0,2021,Rank,Girl
Maariyah,2942.0,2021,Rank,Girl
Mabel,58.0,2021,Rank,Girl
Macey,654.0,2021,Rank,Girl
Mackenzie,1286.0,2021,Rank,Girl
Maddie,395.0,2021,Rank,Girl
Maddison,113.0,2021,Rank,Girl
Maddy,5581.0,2021,Rank,Girl
Madeeha,2711.0,2021,Rank,Girl
Madeleine,293.0,2021,Rank,Girl
Madeline,398.0,2021,Rank,Girl
Madelyn,1161.0,2021,Rank,Girl
Madiha,901.0,2021,Rank,Girl
Madina,936.0,2021,Rank,Girl
Madison,168.0,2021,Rank,Girl
Mae,469.0,2021,Rank,Girl
Maeve,77.0,2021,Rank,Girl
Magdalena,1569.0,2021,Rank,Girl
Maggie,187.0,2021,Rank,Girl
Maha,1128.0,2021,Rank,Girl
Maham,1628.0,2021,Rank,Girl
Maheen,1402.0,2021,Rank,Girl
Mahira,840.0,2021,Rank,Girl
Mahnoor,625.0,2021,Rank,Girl
Mai,2201.0,2021,Rank,Girl
Maia,210.0,2021,Rank,Girl
Maira,517.0,2021,Rank,Girl
Maisey,1286.0,2021,Rank,Girl
Maisha,2499.0,2021,Rank,Girl
Maisie,36.0,2021,Rank,Girl
Maisy,416.0,2021,Rank,Girl
Maizie,1692.0,2021,Rank,Girl
Maja,314.0,2021,Rank,Girl
Makayla,1454.0,2021,Rank,Girl
Malaika,688.0,2021,Rank,Girl
Maleeha,1505.0,2021,Rank,Girl
Mali,496.0,2021,Rank,Girl
Maliha,801.0,2021,Rank,Girl
Malika,840.0,2021,Rank,Girl
Malka,1866.0,2021,Rank,Girl
Manon,1454.0,2021,Rank,Girl
Mara,449.0,2021,Rank,Girl
Marcella,1259.0,2021,Rank,Girl
Marcia,2499.0,2021,Rank,Girl
Marcie,640.0,2021,Rank,Girl
Margaret,419.0,2021,Rank,Girl
Margot,57.0,2021,Rank,Girl
Mari,957.0,2021,Rank,Girl
Maria,75.0,2021,Rank,Girl
Mariah,1402.0,2021,Rank,Girl
Mariam,303.0,2021,Rank,Girl
Mariama,2073.0,2021,Rank,Girl
Marian,3961.0,2021,Rank,Girl
Mariana,1161.0,2021,Rank,Girl
Marianna,1402.0,2021,Rank,Girl
Marianne,1224.0,2021,Rank,Girl
Marie,1007.0,2021,Rank,Girl
Mariella,1569.0,2021,Rank,Girl
Marika,2073.0,2021,Rank,Girl
Marina,603.0,2021,Rank,Girl
Marion,3519.0,2021,Rank,Girl
Marisa,2073.0,2021,Rank,Girl
Marissa,1962.0,2021,Rank,Girl
Mariya,1286.0,2021,Rank,Girl
Mariyah,1866.0,2021,Rank,Girl
Mariyam,1505.0,2021,Rank,Girl
Marley,348.0,2021,Rank,Girl
Marni,1102.0,2021,Rank,Girl
Marnie,122.0,2021,Rank,Girl
Marta,1007.0,2021,Rank,Girl
Martha,103.0,2021,Rank,Girl
Martina,709.0,2021,Rank,Girl
Marwa,422.0,2021,Rank,Girl
Mary,318.0,2021,Rank,Girl
Mary-Jane,2341.0,2021,Rank,Girl
Mary-Kate,3961.0,2021,Rank,Girl
Marya,3519.0,2021,Rank,Girl
Maryam,82.0,2021,Rank,Girl
Maryann,1866.0,2021,Rank,Girl
Maryanne,4634.0,2021,Rank,Girl
Mathilda,1259.0,2021,Rank,Girl
Mathilde,1962.0,2021,Rank,Girl
Matilda,28.0,2021,Rank,Girl
Maud,2499.0,2021,Rank,Girl
Maxine,2341.0,2021,Rank,Girl
May,654.0,2021,Rank,Girl
Maya,29.0,2021,Rank,Girl
Mckenzie,1962.0,2021,Rank,Girl
Medina,901.0,2021,Rank,Girl
Meena,3961.0,2021,Rank,Girl
Meera,1224.0,2021,Rank,Girl
Meg,3961.0,2021,Rank,Girl
Megan,330.0,2021,Rank,Girl
Meghan,1286.0,2021,Rank,Girl
Mehreen,1224.0,2021,Rank,Girl
Mei,1866.0,2021,Rank,Girl
Melanie,812.0,2021,Rank,Girl
Melina,936.0,2021,Rank,Girl
Melinda,2942.0,2021,Rank,Girl
Melis,2073.0,2021,Rank,Girl
Melisa,688.0,2021,Rank,Girl
Melissa,254.0,2021,Rank,Girl
Melodie,1785.0,2021,Rank,Girl
Melody,297.0,2021,Rank,Girl
Menna,2711.0,2021,Rank,Girl
Mercedes,2499.0,2021,Rank,Girl
Mercy,1505.0,2021,Rank,Girl
Meredith,517.0,2021,Rank,Girl
Merryn,812.0,2021,Rank,Girl
Meryem,1505.0,2021,Rank,Girl
Mia,9.0,2021,Rank,Girl
Miah,1039.0,2021,Rank,Girl
Micaela,3961.0,2021,Rank,Girl
Michaela,709.0,2021,Rank,Girl
Michal,5581.0,2021,Rank,Girl
Michelle,476.0,2021,Rank,Girl
Mikaela,1224.0,2021,Rank,Girl
Mikayla,936.0,2021,Rank,Girl
Mila,39.0,2021,Rank,Girl
Milan,957.0,2021,Rank,Girl
Milena,581.0,2021,Rank,Girl
Millicent,674.0,2021,Rank,Girl
Millie,27.0,2021,Rank,Girl
Milly,581.0,2021,Rank,Girl
Mimi,918.0,2021,Rank,Girl
Mina,634.0,2021,Rank,Girl
Minnie,416.0,2021,Rank,Girl
Mira,496.0,2021,Rank,Girl
Miranda,2073.0,2021,Rank,Girl
Miriam,275.0,2021,Rank,Girl
Mischa,4634.0,2021,Rank,Girl
Misha,1692.0,2021,Rank,Girl
Misty,1962.0,2021,Rank,Girl
Miya,496.0,2021,Rank,Girl
Mollie,133.0,2021,Rank,Girl
Molly,73.0,2021,Rank,Girl
Molly-Mae,1454.0,2021,Rank,Girl
Molly-May,3192.0,2021,Rank,Girl
Momina,1351.0,2021,Rank,Girl
Mona,1628.0,2021,Rank,Girl
Monica,1102.0,2021,Rank,Girl
Monika,1402.0,2021,Rank,Girl
Montana,1692.0,2021,Rank,Girl
Morgan,549.0,2021,Rank,Girl
Muna,4634.0,2021,Rank,Girl
Munira,2711.0,2021,Rank,Girl
Mya,182.0,2021,Rank,Girl
Myah,501.0,2021,Rank,Girl
Myra,491.0,2021,Rank,Girl
Nabiha,2073.0,2021,Rank,Girl
Nabila,3192.0,2021,Rank,Girl
Nada,2341.0,2021,Rank,Girl
Nadia,280.0,2021,Rank,Girl
Nadine,1351.0,2021,Rank,Girl
Nadiya,5581.0,2021,Rank,Girl
Nafisa,1866.0,2021,Rank,Girl
Naila,755.0,2021,Rank,Girl
Nailah,1311.0,2021,Rank,Girl
Naima,1785.0,2021,Rank,Girl
Naimah,5581.0,2021,Rank,Girl
Najma,2942.0,2021,Rank,Girl
Nana,1866.0,2021,Rank,Girl
Nancy,65.0,2021,Rank,Girl
Naomi,165.0,2021,Rank,Girl
Natalia,226.0,2021,Rank,Girl
Natalie,459.0,2021,Rank,Girl
Natalya,3519.0,2021,Rank,Girl
Natasha,788.0,2021,Rank,Girl
Nathalie,4634.0,2021,Rank,Girl
Nawal,1785.0,2021,Rank,Girl
Neave,634.0,2021,Rank,Girl
Neeve,2073.0,2021,Rank,Girl
Neha,2201.0,2021,Rank,Girl
Nell,296.0,2021,Rank,Girl
Nerys,4634.0,2021,Rank,Girl
Neve,275.0,2021,Rank,Girl
Nia,289.0,2021,Rank,Girl
Niamh,136.0,2021,Rank,Girl
Nicola,1259.0,2021,Rank,Girl
Nicole,260.0,2021,Rank,Girl
Nida,2499.0,2021,Rank,Girl
Nieve,983.0,2021,Rank,Girl
Niki,3192.0,2021,Rank,Girl
Nikita,1569.0,2021,Rank,Girl
Nikki,4634.0,2021,Rank,Girl
Nimra,3961.0,2021,Rank,Girl
Nimrah,2942.0,2021,Rank,Girl
Nina,137.0,2021,Rank,Girl
Nisa,2201.0,2021,Rank,Girl
Noor,267.0,2021,Rank,Girl
Nora,123.0,2021,Rank,Girl
Noreen,4634.0,2021,Rank,Girl
Nour,884.0,2021,Rank,Girl
Nuala,860.0,2021,Rank,Girl
Nuha,1069.0,2021,Rank,Girl
Nur,1351.0,2021,Rank,Girl
Nusaybah,544.0,2021,Rank,Girl
Nusrat,4634.0,2021,Rank,Girl
Ocean,333.0,2021,Rank,Girl
Octavia,373.0,2021,Rank,Girl
Olive,74.0,2021,Rank,Girl
Olivia,1.0,2021,Rank,Girl
Ophelia,116.0,2021,Rank,Girl
Oreoluwa,3961.0,2021,Rank,Girl
Oriana,1259.0,2021,Rank,Girl
Orla,66.0,2021,Rank,Girl
Orlagh,918.0,2021,Rank,Girl
Orlaith,509.0,2021,Rank,Girl
Ottilie,118.0,2021,Rank,Girl
Paige,202.0,2021,Rank,Girl
Paisley,157.0,2021,Rank,Girl
Paloma,667.0,2021,Rank,Girl
Pamela,1628.0,2021,Rank,Girl
Pandora,1102.0,2021,Rank,Girl
Paris,640.0,2021,Rank,Girl
Patience,5581.0,2021,Rank,Girl
Patricia,640.0,2021,Rank,Girl
Patsy,1402.0,2021,Rank,Girl
Paula,957.0,2021,Rank,Girl
Paulina,3519.0,2021,Rank,Girl
Pauline,4634.0,2021,Rank,Girl
Payton,936.0,2021,Rank,Girl
Pearl,238.0,2021,Rank,Girl
Peggy,367.0,2021,Rank,Girl
Penelope,38.0,2021,Rank,Girl
Penny,178.0,2021,Rank,Girl
Persia,4634.0,2021,Rank,Girl
Petra,1195.0,2021,Rank,Girl
Peyton,279.0,2021,Rank,Girl
Pheobe,1569.0,2021,Rank,Girl
Philippa,336.0,2021,Rank,Girl
Phillipa,2942.0,2021,Rank,Girl
Phoebe,22.0,2021,Rank,Girl
Phoenix,483.0,2021,Rank,Girl
Pia,840.0,2021,Rank,Girl
Pippa,128.0,2021,Rank,Girl
Polly,156.0,2021,Rank,Girl
Pollyanna,1569.0,2021,Rank,Girl
Poppie,936.0,2021,Rank,Girl
Poppy,17.0,2021,Rank,Girl
Porsha,2711.0,2021,Rank,Girl
Portia,4634.0,2021,Rank,Girl
Precious,1195.0,2021,Rank,Girl
Primrose,162.0,2021,Rank,Girl
Princess,1069.0,2021,Rank,Girl
Priscilla,1224.0,2021,Rank,Girl
Priya,767.0,2021,Rank,Girl
Rabia,1866.0,2021,Rank,Girl
Rachael,3519.0,2021,Rank,Girl
Rachel,367.0,2021,Rank,Girl
Rae,282.0,2021,Rank,Girl
Raegan,1628.0,2021,Rank,Girl
Raheema,5581.0,2021,Rank,Girl
Rahma,840.0,2021,Rank,Girl
Raisa,901.0,2021,Rank,Girl
Ramla,2942.0,2021,Rank,Girl
Rana,1962.0,2021,Rank,Girl
Rani,2499.0,2021,Rank,Girl
Rania,779.0,2021,Rank,Girl
Ranya,1569.0,2021,Rank,Girl
Raquel,2499.0,2021,Rank,Girl
Raven,419.0,2021,Rank,Girl
Rawan,2073.0,2021,Rank,Girl
Raya,203.0,2021,Rank,Girl
Rayna,901.0,2021,Rank,Girl
Reagan,2942.0,2021,Rank,Girl
Rebeca,699.0,2021,Rank,Girl
Rebecca,233.0,2021,Rank,Girl
Rebeka,1628.0,2021,Rank,Girl
Rebekah,1785.0,2021,Rank,Girl
Reem,983.0,2021,Rank,Girl
Reema,2499.0,2021,Rank,Girl
Regan,1962.0,2021,Rank,Girl
Regina,1692.0,2021,Rank,Girl
Remi,174.0,2021,Rank,Girl
Remy,549.0,2021,Rank,Girl
Renae,918.0,2021,Rank,Girl
Rene,3192.0,2021,Rank,Girl
Renee,521.0,2021,Rank,Girl
Rhea,407.0,2021,Rank,Girl
Rhia,3961.0,2021,Rank,Girl
Rhian,4634.0,2021,Rank,Girl
Rhianna,3192.0,2021,Rank,Girl
Rhiannon,1692.0,2021,Rank,Girl
Ria,634.0,2021,Rank,Girl
Riana,1785.0,2021,Rank,Girl
Rianna,3519.0,2021,Rank,Girl
Rida,1102.0,2021,Rank,Girl
Riley,207.0,2021,Rank,Girl
Rina,2942.0,2021,Rank,Girl
Rio,1311.0,2021,Rank,Girl
Rita,654.0,2021,Rank,Girl
Rivka,1259.0,2021,Rank,Girl
Riya,667.0,2021,Rank,Girl
Roberta,1224.0,2021,Rank,Girl
Robin,361.0,2021,Rank,Girl
Robyn,71.0,2021,Rank,Girl
Rochelle,3192.0,2021,Rank,Girl
Roisin,788.0,2021,Rank,Girl
Roma,683.0,2021,Rank,Girl
Romany,1962.0,2021,Rank,Girl
Romilly,788.0,2021,Rank,Girl
Romy,378.0,2021,Rank,Girl
Rona,5581.0,2021,Rank,Girl
Ronni,2073.0,2021,Rank,Girl
Ronnie,801.0,2021,Rank,Girl
Rosa,152.0,2021,Rank,Girl
Rosalie,285.0,2021,Rank,Girl
Rosalind,957.0,2021,Rank,Girl
Rosalyn,1692.0,2021,Rank,Girl
Rosanna,616.0,2021,Rank,Girl
Rose,68.0,2021,Rank,Girl
Roseanna,1039.0,2021,Rank,Girl
Roseanne,2341.0,2021,Rank,Girl
Rosemarie,2341.0,2021,Rank,Girl
Rosemary,616.0,2021,Rank,Girl
Rosey,2499.0,2021,Rank,Girl
Roshni,3192.0,2021,Rank,Girl
Rosie,11.0,2021,Rank,Girl
Rosina,3961.0,2021,Rank,Girl
Rosy,2499.0,2021,Rank,Girl
Rowan,423.0,2021,Rank,Girl
Rowen,2711.0,2021,Rank,Girl
Rowena,4634.0,2021,Rank,Girl
Roxana,2073.0,2021,Rank,Girl
Roxanna,2201.0,2021,Rank,Girl
Roxanne,901.0,2021,Rank,Girl
Rubie,1039.0,2021,Rank,Girl
Ruby,34.0,2021,Rank,Girl
Ruqayya,1402.0,2021,Rank,Girl
Ruqayyah,654.0,2021,Rank,Girl
Ruth,567.0,2021,Rank,Girl
Saara,1505.0,2021,Rank,Girl
Saarah,1311.0,2021,Rank,Girl
Saba,1628.0,2021,Rank,Girl
Sabiha,1866.0,2021,Rank,Girl
Sabina,1505.0,2021,Rank,Girl
Sabrina,478.0,2021,Rank,Girl
Sadaf,3192.0,2021,Rank,Girl
Sade,3961.0,2021,Rank,Girl
Sadia,3192.0,2021,Rank,Girl
Sadie,154.0,2021,Rank,Girl
Sadiya,3192.0,2021,Rank,Girl
Safa,254.0,2021,Rank,Girl
Safaa,603.0,2021,Rank,Girl
Safah,2073.0,2021,Rank,Girl
Saffron,674.0,2021,Rank,Girl
Safia,1224.0,2021,Rank,Girl
Safina,2201.0,2021,Rank,Girl
Safiya,640.0,2021,Rank,Girl
Safiyah,957.0,2021,Rank,Girl
Safiyya,1195.0,2021,Rank,Girl
Safiyyah,529.0,2021,Rank,Girl
Sahar,1628.0,2021,Rank,Girl
Sahara,1628.0,2021,Rank,Girl
Sahiba,2711.0,2021,Rank,Girl
Sahra,2341.0,2021,Rank,Girl
Saira,1161.0,2021,Rank,Girl
Sakina,1161.0,2021,Rank,Girl
Sakinah,2942.0,2021,Rank,Girl
Saleha,2499.0,2021,Rank,Girl
Saliha,2341.0,2021,Rank,Girl
Sally,1311.0,2021,Rank,Girl
Salma,699.0,2021,Rank,Girl
Salome,1962.0,2021,Rank,Girl
Salwa,1505.0,2021,Rank,Girl
Samah,4634.0,2021,Rank,Girl
Samantha,654.0,2021,Rank,Girl
Samar,3519.0,2021,Rank,Girl
Samara,1505.0,2021,Rank,Girl
Sameera,2711.0,2021,Rank,Girl
Samia,3192.0,2021,Rank,Girl
Samiha,3961.0,2021,Rank,Girl
Samira,840.0,2021,Rank,Girl
Samirah,3192.0,2021,Rank,Girl
Samiya,2942.0,2021,Rank,Girl
Sana,544.0,2021,Rank,Girl
Sanaa,1962.0,2021,Rank,Girl
Sandra,1505.0,2021,Rank,Girl
Sania,3192.0,2021,Rank,Girl
Saniya,3519.0,2021,Rank,Girl
Saoirse,311.0,2021,Rank,Girl
Sapphire,483.0,2021,Rank,Girl
Sara,100.0,2021,Rank,Girl
Sarah,125.0,2021,Rank,Girl
Sarina,1454.0,2021,Rank,Girl
Sasha,594.0,2021,Rank,Girl
Saskia,734.0,2021,Rank,Girl
Savanah,3519.0,2021,Rank,Girl
Savanna,918.0,2021,Rank,Girl
Savannah,141.0,2021,Rank,Girl
Scarlet,674.0,2021,Rank,Girl
Scarlett,62.0,2021,Rank,Girl
Sehar,1785.0,2021,Rank,Girl
Seher,2499.0,2021,Rank,Girl
Sehrish,2201.0,2021,Rank,Girl
Selena,389.0,2021,Rank,Girl
Selin,1161.0,2021,Rank,Girl
Selina,767.0,2021,Rank,Girl
Seren,218.0,2021,Rank,Girl
Serena,389.0,2021,Rank,Girl
Serene,2341.0,2021,Rank,Girl
Shae,2711.0,2021,Rank,Girl
Shah,5581.0,2021,Rank,Girl
Shakira,3961.0,2021,Rank,Girl
Shana,4634.0,2021,Rank,Girl
Shanae,3519.0,2021,Rank,Girl
Shani,3519.0,2021,Rank,Girl
Shania,1628.0,2021,Rank,Girl
Shanice,2942.0,2021,Rank,Girl
Shannon,1505.0,2021,Rank,Girl
Sharon,1962.0,2021,Rank,Girl
Shay,2711.0,2021,Rank,Girl
Shayla,1866.0,2021,Rank,Girl
Sheikh,3961.0,2021,Rank,Girl
Sheila,3192.0,2021,Rank,Girl
Shelby,513.0,2021,Rank,Girl
Shivani,2942.0,2021,Rank,Girl
Shoshana,2711.0,2021,Rank,Girl
Shreya,1259.0,2021,Rank,Girl
Shriya,1785.0,2021,Rank,Girl
Shyla,1286.0,2021,Rank,Girl
Sian,1785.0,2021,Rank,Girl
Siana,1569.0,2021,Rank,Girl
Sidney,1224.0,2021,Rank,Girl
Sidra,674.0,2021,Rank,Girl
Sidrah,2499.0,2021,Rank,Girl
Siena,549.0,2021,Rank,Girl
Sienna,16.0,2021,Rank,Girl
Silvia,1866.0,2021,Rank,Girl
Sima,5581.0,2021,Rank,Girl
Simone,1962.0,2021,Rank,Girl
Simran,1128.0,2021,Rank,Girl
Sinead,2499.0,2021,Rank,Girl
Siobhan,3519.0,2021,Rank,Girl
Sky,709.0,2021,Rank,Girl
Skye,167.0,2021,Rank,Girl
Sofia,23.0,2021,Rank,Girl
Sofie,1628.0,2021,Rank,Girl
Sonia,667.0,2021,Rank,Girl
Sonya,2711.0,2021,Rank,Girl
Sophia,12.0,2021,Rank,Girl
Sophie,30.0,2021,Rank,Girl
Soraya,654.0,2021,Rank,Girl
Sorcha,2711.0,2021,Rank,Girl
Stacey,1785.0,2021,Rank,Girl
Star,1351.0,2021,Rank,Girl
Starr,2499.0,2021,Rank,Girl
Stefania,588.0,2021,Rank,Girl
Stella,318.0,2021,Rank,Girl
Stephanie,688.0,2021,Rank,Girl
Stevie,438.0,2021,Rank,Girl
