1718|at||Wien||Donizetti|17971129|18480408|it|m|L'elisir d'amore|it|~|20171024|8||
1718|at||Wien||Donizetti|17971129|18480408|it|m|La Fille du regiment|it|~|20180111|4||
1718|at||Wien||Donizetti|17971129|18480408|it|m|Maria Stuarda|it|~|20180119|6|!|
1718|at||Wien||Dvorak,A|1841|1904|cz|m|Rusalka|cz|~|20171019|4||
1718|at||Wien||Dvorak,A|1841|1904|cz|m|Rusalka|cz|~|20180325|7||
1718|at||Wien||Einem|19180124|19960712|at|m|Dantons Tod|at|~|20180324|6|!|
1718|at||Wien||Einem|19180124|19960712|at|m|Der Besuch der alten Dame|at|~|20180316|6|!|
1718|at||Wien||Eotvos|19440102||hu|m|Radames|hu|~B|20180614|3||
1718|at||Wien||Giordano|1876|1948|it|m|Andrea Chenier|it|~|20180423|4||
1718|at||Wien||Gounod|1818|1893|fr|m|Faust|fr|~|20180125|3||
1718|at||Wien||Handel|1685|1759|uk|m|Ariodante||~|20180224|5|!|
1718|at||Wien||Handel|1685|1759|uk|m|Ottone, re di Germania||~|20170924|1|c|
1718|at||Wien||Handel|1685|1759|uk|m|Radamisto||~|20180420|1|c|
1718|at||Wien||Handel|1685|1759|uk|m|Saul||~O|20180216|6|!|
1718|at||Wien||Handel|1685|1759|uk|m|Scipione||~|20180124|1|c|
1718|at||Wien||Haydn|1732|1809|at|m|Armida|it|~|20180221|1|c|
1718|at||Wien||Humperdinck|1854|1921|de|m|Hansel und Gretel|de|~C|20171216|7||
1718|at||Wien||Humperdinck|1854|1921|de|m|Hansel und Gretel|de|~C|20171226|3||
1718|at||Wien||Janacek|1854|1928|cz|m|Kat'a Kabanova|cz|~|20171101|3||
1718|at||Wien||Lehar|1870|1948|hu|m|Die lustige Witwe|hu|~L|20171020|8||
1718|at||Wien||Millocker|18420429|18991231|at|m|Der Bettelstudent|at|~L|20170903|4||
1718|at||Wien||Millocker|18420429|18991231|at|m|Gasparone|at|~L|20180602|9|!|
1718|at||Wien||Mitterer|1958||at|m|Das tapfere Schneiderlein|at|~C|20180425|3||
1718|at||Wien||Mozart|17560127|17911205|at|m|Cosi fan tutte|it|~|20180515|10|!|
1718|at||Wien||Mozart|17560127|17911205|at|m|Die Schuldigkeit des ersten Gebots|de|~OB|20180327|1|c|
1718|at||Wien||Mozart|17560127|17911205|at|m|Die Zauberflote (reduction)|it|~C|20180425|2||
1718|at||Wien||Mozart|17560127|17911205|at|m|Die Zauberflote|de|~|20170904|19||
1718|at||Wien||Mozart|17560127|17911205|at|m|Die Zauberflote|de|~|20170917|6|!|
1718|at||Wien||Mozart|17560127|17911205|at|m|Die Zauberflote|de|~|20171222|4||
1718|at||Wien||Mozart|17560127|17911205|at|m|Don Giovanni|it|~|20171005|7||
1718|at||Wien||Mozart|17560127|17911205|at|m|Le nozze di Figaro|it|~|20170905|4||
1718|at||Wien||Mozart|17560127|17911205|at|m|Le nozze di Figaro|it|~|20180105|6||
1718|at||Wien||Mozart|17560127|17911205|at|m|Le nozze di Figaro|it|~|20180212|3||
1718|at||Wien||Musorgsky|1839|1881|ru|m|Khovanshchina|ru|~|20170908|4||
1718|at||Wien||Offenbach|1819|1880|fr|m|Les contes d'Hoffmann|frde|~|20180505|7||
1718|at||Wien||Porpora|168608|17680303|it|m|Arianna in Nasso||~|20170927|7|!|
1718|at||Wien||Prokofiev|1891|1953|ru|m|The Gambler|ru|~|20171004|6|!|
1718|at||Wien||Puccini|18581222|19241129|it|m|La boheme|it|~|20170930|3||
1718|at||Wien||Puccini|18581222|19241129|it|m|La boheme|it|~|20180314|3||
1718|at||Wien||Puccini|18581222|19241129|it|m|Madama Butterfly|it|~|20171121|2||
1718|at||Wien||Puccini|18581222|19241129|it|m|Madama Butterfly|it|~|20180319|3||
